state,lga,year,month,rainfall_mm,temperature_avg_c,vegetation_index,season,intervention_flag,reporting_completeness_pct,timeliness_pct,total_cases
Bauchi,Bauchi_LGA1,2025,5,251.2164792,31.67617956,0.603480856,rainy,1,64.31587406,61.14428254,8810.259498
Jigawa,Jigawa_LGA1,2020,6,290.146532,27.07267394,0.626588097,rainy,0,66.87753082,44.42616967,16950.54424
Anambra,Anambra_LGA2,2024,9,330.8636219,27.34653068,0.696403141,rainy,0,71.83941523,58.14016355,22738.51265
Gombe,Gombe_LGA2,2022,12,36.3028617,27.77345977,0.308207343,harmattan,0,49.46690379,49.02497682,2278.338712
Delta,Delta_LGA2,2024,1,25.19772421,28.11478542,0.357674126,harmattan,0,57.34918855,72.54410633,4042.757228
Borno,Borno_LGA2,2018,9,480.6441615,28.77289867,0.774923561,rainy,0,40.69152336,34.12472997,4743.20358
Bayelsa,Bayelsa_LGA1,2025,1,13.80284792,26.48432121,0.356750371,harmattan,0,55.18150921,43.67830721,1220.973864
Ekiti,Ekiti_LGA1,2023,6,311.321438,26.67301269,0.655647322,rainy,0,69.9978992,37.1375271,15142.8863
Abia,Abia_LGA2,2022,10,263.2126554,26.01377714,0.694027868,rainy,0,48.18190308,67.12777666,7732.586598
Borno,Borno_LGA3,2021,5,439.1798648,30.72829161,0.773150999,rainy,1,80.86891982,71.50274925,28561.63697
Adamawa,Adamawa_LGA3,2018,2,11.14748854,24.74818686,0.397943027,harmattan,0,46.18308822,55.27074837,1298.260832
Gombe,Gombe_LGA3,2018,10,379.2994573,31.12782632,0.703835119,rainy,1,71.40193371,39.44447178,6927.043718
Gombe,Gombe_LGA3,2024,10,266.0958643,29.66964571,0.636940096,rainy,1,47.51078628,56.37105516,3767.456847
Ekiti,Ekiti_LGA2,2020,3,94.85576502,30.63563095,0.452437399,dry,0,47.02637323,33.39218475,1369.566058
Gombe,Gombe_LGA1,2025,10,225.6580416,29.07485841,0.608273321,rainy,1,52.54208766,40.248545,6299.839961
Ekiti,Ekiti_LGA2,2018,11,78.6407499,29.75304166,0.356995186,dry,0,66.44559919,57.08679575,2798.7904
Edo,Edo_LGA2,2022,4,289.2694875,29.73667876,0.715779139,rainy,0,40.59563923,54.83083726,4335.292762
Benue,Benue_LGA1,2020,11,27.32913037,28.83524781,0.338984447,dry,0,71.66019623,31.42760775,2425.27813
Ekiti,Ekiti_LGA1,2024,11,65.31931993,29.09967811,0.507850064,dry,0,61.76648545,53.06138744,5824.359463
Jigawa,Jigawa_LGA3,2018,4,397.8438478,29.14606438,0.763288873,rainy,0,60.63546869,51.25924927,16958.87552
Akwa Ibom,Akwa Ibom_LGA2,2024,7,313.5363857,29.02284458,0.761857814,rainy,0,67.76010265,49.96322926,10308.49569
Ekiti,Ekiti_LGA2,2023,8,182.5860171,29.58532867,0.520513308,rainy,0,68.58712282,60.33532922,7546.528393
Benue,Benue_LGA1,2022,10,319.3753808,28.72240535,0.585732011,rainy,0,69.1189112,51.3508415,16370.49317
Gombe,Gombe_LGA3,2021,11,88.96095811,30.43636304,0.261443159,dry,0,62.79571668,49.87469937,4185.948537
Edo,Edo_LGA3,2019,12,17.20210119,26.34822557,0.421348445,harmattan,0,80.86574056,36.95066756,1914.623656
Imo,Imo_LGA1,2020,5,360.0781664,25.98685625,0.709116569,rainy,0,44.82308034,51.90184322,10737.41937
Adamawa,Adamawa_LGA2,2019,10,214.9260692,27.70358231,0.560766065,rainy,1,37.67726559,27.17757844,927.7486763
Akwa Ibom,Akwa Ibom_LGA2,2025,2,25.29961106,27.33706301,0.261678555,harmattan,0,75.60256232,70.47371005,4063.110601
Delta,Delta_LGA2,2019,12,14.1548615,27.9020821,0.358331924,harmattan,0,44.30069948,88.52680065,4281.202935
Delta,Delta_LGA1,2024,7,517.2125075,27.99121022,0.824375962,rainy,0,65.24597541,90.0,54353.89885
Enugu,Enugu_LGA3,2021,12,25.74295315,29.54862586,0.359800213,harmattan,0,56.4302715,77.12726059,2076.802955
Abia,Abia_LGA2,2018,2,17.27163419,28.89095043,0.387616314,harmattan,1,49.15456418,23.56678276,195.3387101
Bauchi,Bauchi_LGA2,2025,2,27.22771226,28.6786163,0.275874342,harmattan,0,95.0,54.12918629,7876.71221
Imo,Imo_LGA2,2020,12,36.7989411,24.02231834,0.324787407,harmattan,0,79.80698664,58.06185138,4214.425117
Delta,Delta_LGA3,2018,8,539.841986,29.24592985,0.746327523,rainy,0,90.76187128,52.67119327,59243.66856
Delta,Delta_LGA3,2023,11,47.90941589,30.44364982,0.318873492,dry,0,79.4608947,69.71904901,17250.23937
Abia,Abia_LGA2,2025,7,274.0485417,25.67940827,0.793347405,rainy,0,68.46333361,32.39205819,8113.073449
Enugu,Enugu_LGA3,2023,8,217.4175503,27.23025531,0.601913023,rainy,1,74.86378151,41.95669031,6304.125662
Delta,Delta_LGA2,2020,12,47.94792993,27.87206398,0.33890002,harmattan,0,91.63472777,62.67939414,6056.381677
Ekiti,Ekiti_LGA2,2020,8,343.8952683,27.259497,0.69373288,rainy,0,68.24668342,53.10914325,22076.22592
Borno,Borno_LGA1,2021,7,259.5311223,30.66565864,0.51883201,rainy,1,33.77517536,61.19104149,5096.668118
Bauchi,Bauchi_LGA2,2023,12,37.12321758,28.5307443,0.321842151,harmattan,1,52.59769177,69.69092415,1220.19538
Abia,Abia_LGA2,2022,5,203.4408073,27.40863688,0.608629542,rainy,0,85.920709,59.11457356,17357.2437
Abia,Abia_LGA1,2020,5,175.8973796,29.13245002,0.488824708,rainy,0,52.75331192,46.14604546,4423.439276
Gombe,Gombe_LGA2,2019,1,40.25414673,28.49888653,0.344154739,harmattan,0,73.97937579,65.8676204,7546.794104
Enugu,Enugu_LGA3,2024,2,38.79203963,30.40434327,0.388680693,harmattan,1,72.2428238,44.40771334,2061.73928
Edo,Edo_LGA3,2018,4,176.9736475,24.75583576,0.581193865,rainy,0,79.37338461,33.10026792,8781.569139
Akwa Ibom,Akwa Ibom_LGA2,2019,9,360.8282033,29.67439443,0.862067017,rainy,0,59.98557306,42.49668604,8173.185557
Delta,Delta_LGA3,2024,11,61.17522325,30.02641282,0.228441147,dry,1,95.0,41.19465705,4526.786738
Enugu,Enugu_LGA1,2020,9,382.6100115,26.29843722,0.760760267,rainy,0,50.63498441,55.74849831,12223.69295
Bauchi,Bauchi_LGA3,2021,7,247.4813297,27.4744426,0.624374711,rainy,0,63.48493017,59.7367872,9291.619652
Benue,Benue_LGA2,2019,10,287.9033339,28.12139771,0.625976036,rainy,0,44.80218187,26.80290216,2977.907891
Jigawa,Jigawa_LGA2,2020,3,80.8466329,30.37249702,0.408345684,dry,1,54.54204666,39.61371912,2319.55997
Abia,Abia_LGA2,2020,10,207.0200264,26.89398335,0.637161617,rainy,1,70.59558314,54.03107998,4889.463965
Bayelsa,Bayelsa_LGA2,2023,4,235.3898243,27.98563261,0.631972375,rainy,0,58.83242193,38.26402778,11253.97953
Ekiti,Ekiti_LGA2,2024,6,265.2277796,28.46290715,0.688539685,rainy,0,86.70082497,44.8875905,16867.31112
Imo,Imo_LGA2,2025,4,337.4789272,27.05402735,0.66924836,rainy,1,69.1342521,51.86953251,16465.17109
Akwa Ibom,Akwa Ibom_LGA2,2020,6,205.7950835,29.12861119,0.601855825,rainy,0,52.59398999,37.22686134,3860.554525
Enugu,Enugu_LGA3,2021,11,91.611014,31.89898778,0.4061181,dry,0,82.95024373,29.53323396,4487.925085
Ebonyi,Ebonyi_LGA2,2022,5,193.3746308,26.45266921,0.569957878,rainy,0,49.36916149,75.26020224,7311.801413
Ebonyi,Ebonyi_LGA1,2025,6,144.9052993,26.58543027,0.502467347,rainy,0,72.33650697,28.19517661,6104.651608
Imo,Imo_LGA1,2021,1,38.44093529,24.3487561,0.296772915,harmattan,0,66.07468122,22.58268625,917.0280439
Bayelsa,Bayelsa_LGA3,2024,5,245.4554986,28.39487552,0.528716697,rainy,0,36.39012823,64.36267329,4404.001613
Ebonyi,Ebonyi_LGA1,2024,2,9.247910754,25.98569535,0.370727392,harmattan,1,78.92624625,63.82160448,1149.066648
Adamawa,Adamawa_LGA2,2023,11,72.35273439,26.81086654,0.416634963,dry,0,89.69321942,50.70917724,5069.091687
Delta,Delta_LGA3,2025,1,28.50114396,25.56345227,0.310687814,harmattan,0,83.06459108,74.27751103,7982.103562
Borno,Borno_LGA1,2020,1,52.71412165,28.18650884,0.389036678,harmattan,0,50.21150041,26.85269363,660.2439511
Benue,Benue_LGA1,2021,9,423.5604295,28.93685552,0.826191169,rainy,0,39.81143672,58.09586962,6822.421194
Cross River,Cross River_LGA1,2018,12,25.1031472,24.94872359,0.392615951,harmattan,1,45.29993653,45.11212293,703.9709424
Akwa Ibom,Akwa Ibom_LGA1,2020,10,232.5801247,26.64625545,0.536658246,rainy,0,56.03686923,61.13284077,7928.061683
Abia,Abia_LGA2,2023,12,16.64997959,23.51908423,0.30317752,harmattan,1,71.89607462,58.1197041,699.7490377
Akwa Ibom,Akwa Ibom_LGA2,2022,11,62.8633738,30.01610078,0.447825275,dry,0,55.21188962,61.72172475,3259.548619
Gombe,Gombe_LGA3,2020,1,26.26708262,26.38446201,0.384090958,harmattan,0,63.13444205,51.07208475,2445.112791
Edo,Edo_LGA2,2025,11,29.99750158,29.3420772,0.338125903,dry,0,71.03701639,66.55140715,3535.584002
Borno,Borno_LGA1,2022,11,85.67887793,27.91838644,0.389010289,dry,0,49.83703048,54.04586753,4566.335234
Gombe,Gombe_LGA1,2018,8,372.0714288,29.14788222,0.768526529,rainy,1,47.27247262,11.14612814,1332.955063
Ekiti,Ekiti_LGA3,2022,5,226.1287758,28.63399607,0.67242402,rainy,0,63.91993609,39.39457472,4884.607081
Bayelsa,Bayelsa_LGA2,2025,3,63.11381831,29.55275582,0.375791022,dry,0,74.99459362,51.76777926,5839.535585
Akwa Ibom,Akwa Ibom_LGA1,2018,12,25.15419803,27.6191068,0.390012904,harmattan,0,63.73067615,44.80961326,1857.920926
Bauchi,Bauchi_LGA3,2022,10,308.2630438,29.90471428,0.648887033,rainy,0,64.15958225,79.73161015,27648.12934
Ebonyi,Ebonyi_LGA2,2023,10,231.1675728,24.48098023,0.693845994,rainy,0,69.72619149,61.38615451,11355.84008
Edo,Edo_LGA1,2022,9,228.8177114,27.12377469,0.639136613,rainy,1,37.74392797,37.93213683,2762.224471
Bayelsa,Bayelsa_LGA3,2023,9,444.2679717,26.70756537,0.748731125,rainy,0,84.88264734,50.1668303,27079.65267
Ebonyi,Ebonyi_LGA3,2019,5,241.2126807,26.75526665,0.703781388,rainy,0,64.45291301,19.45484473,2197.543915
Imo,Imo_LGA1,2023,11,69.14759776,28.07314533,0.353416206,dry,0,78.91792676,39.67024969,4485.626708
Ebonyi,Ebonyi_LGA2,2018,6,219.8869133,27.90117151,0.541450177,rainy,0,65.4424729,45.51779425,11205.4885
Abia,Abia_LGA1,2021,5,206.3152311,23.47046295,0.711532875,rainy,0,59.3200051,37.02678363,5147.149853
Bauchi,Bauchi_LGA3,2020,12,33.31734345,27.78234948,0.278633358,harmattan,0,48.6643624,43.85436081,1101.860767
Borno,Borno_LGA1,2024,2,14.06131965,25.15527067,0.293587382,harmattan,0,58.73725264,45.54447404,1336.832295
Borno,Borno_LGA2,2023,4,457.8300371,28.00199044,0.768727737,rainy,0,50.88508474,60.83170402,17134.94086
Edo,Edo_LGA1,2022,2,26.66546541,26.29895909,0.362614738,harmattan,1,51.39831231,57.82962135,374.2651325
Ebonyi,Ebonyi_LGA1,2018,6,183.8192812,26.61923184,0.602209847,rainy,0,61.50355287,38.66851778,2594.633002
Abia,Abia_LGA1,2024,3,64.22667368,28.61908424,0.442776614,dry,0,46.5696876,64.47523506,2304.444378
Enugu,Enugu_LGA2,2023,10,338.2131249,28.58403024,0.771037235,rainy,0,55.29404498,56.48054348,10999.57608
Kaduna,Kaduna_LGA1,2023,9,408.6811178,29.77391499,0.620667382,rainy,0,38.19403117,42.15686913,5038.308551
Delta,Delta_LGA1,2023,6,448.4072907,29.45798097,0.647160021,rainy,1,54.728133,66.34096787,33575.5729
Edo,Edo_LGA1,2019,1,24.05223792,26.43785422,0.347718383,harmattan,0,66.10362712,49.9702577,1545.620952
Borno,Borno_LGA1,2023,1,43.04545389,24.75844231,0.31575737,harmattan,1,88.53268558,61.77563558,4428.329673
Adamawa,Adamawa_LGA2,2022,10,239.7773389,26.31211578,0.704940629,rainy,1,52.6249648,87.6233018,5894.739481
Gombe,Gombe_LGA1,2019,8,347.1975765,27.87269445,0.736713323,rainy,1,76.63043991,27.43547765,6862.270304
Borno,Borno_LGA1,2020,12,31.26874089,26.7031844,0.296454288,harmattan,0,85.81363413,59.82551141,10141.6397
Cross River,Cross River_LGA3,2021,10,469.2493627,30.79662129,0.698435726,rainy,0,69.13966215,45.56830215,20393.09951
Edo,Edo_LGA2,2021,7,241.2712738,29.09758875,0.641662265,rainy,0,46.66897984,72.27230323,9837.364999
Bauchi,Bauchi_LGA2,2022,6,368.2517743,30.77568491,0.773237284,rainy,1,66.55226271,30.69563846,6373.129252
Benue,Benue_LGA1,2022,6,463.0595151,27.01382547,0.739287079,rainy,1,55.23644304,59.98232111,14814.18786
Jigawa,Jigawa_LGA3,2019,3,92.21228759,29.22078095,0.33548197,dry,1,45.46186528,38.29907747,735.290251
Edo,Edo_LGA3,2023,11,62.11912714,28.79197385,0.404483024,dry,1,66.58333825,53.53366066,1709.790148
Bauchi,Bauchi_LGA2,2022,9,219.8517899,29.67423352,0.599574294,rainy,1,69.16183112,68.79216106,9413.915248
Abia,Abia_LGA3,2021,9,194.0645298,25.72139731,0.673668466,rainy,0,55.82104544,37.62550123,2665.643519
Delta,Delta_LGA1,2018,8,289.135407,27.10187998,0.546169818,rainy,0,75.03248844,69.50462213,23667.95619
Adamawa,Adamawa_LGA3,2021,5,196.6806674,29.11510025,0.639684401,rainy,1,39.76914416,39.76031888,2090.829539
Cross River,Cross River_LGA3,2024,6,328.3399296,29.22903593,0.545615647,rainy,1,82.19009343,50.78800652,20483.24524
Edo,Edo_LGA2,2019,5,178.1694869,30.03550726,0.615903534,rainy,0,78.42185662,45.30237292,14287.8716
Edo,Edo_LGA1,2019,7,301.8195876,25.59550845,0.771139128,rainy,0,42.93658144,45.15748709,4742.67494
Delta,Delta_LGA2,2024,9,421.8421458,28.47596901,0.67220875,rainy,0,93.60030178,50.21753997,57499.13079
Akwa Ibom,Akwa Ibom_LGA2,2023,4,331.0604011,29.22235356,0.736626621,rainy,0,34.7077391,83.47185253,4800.09413
Jigawa,Jigawa_LGA1,2025,12,35.41084126,25.39577487,0.3815056,harmattan,0,69.38748263,52.97017004,2543.099759
Kaduna,Kaduna_LGA1,2020,10,263.864977,28.33339048,0.605523667,rainy,1,61.22683914,46.87928541,6529.927198
Borno,Borno_LGA1,2025,7,323.3613358,30.11193879,0.594214095,rainy,1,35.40792678,64.05636344,4518.48542
Delta,Delta_LGA1,2025,4,462.1159142,28.15950471,0.713314744,rainy,0,90.73661493,59.83929255,31435.81222
Edo,Edo_LGA1,2023,2,15.24908027,25.02403946,0.405212648,harmattan,0,67.58062818,55.63811884,2761.95216
Delta,Delta_LGA2,2024,2,50.4805508,26.54806387,0.426926398,harmattan,0,95.0,77.16866651,14728.60055
Akwa Ibom,Akwa Ibom_LGA1,2019,5,305.1497432,27.82879088,0.813241003,rainy,0,41.90507924,48.93185386,6896.634132
Bauchi,Bauchi_LGA2,2022,8,396.5188149,30.55487226,0.721579482,rainy,1,94.09484622,32.71870135,8969.730352
Bauchi,Bauchi_LGA3,2021,8,223.7829617,27.23534729,0.616445499,rainy,1,87.10117839,77.16773344,25536.6739
Jigawa,Jigawa_LGA1,2025,4,255.4830842,27.56450597,0.615417046,rainy,0,68.96425805,53.06460537,20050.09703
Imo,Imo_LGA3,2019,3,71.24296078,28.70793151,0.367358002,dry,0,65.58089356,75.59436856,4721.30085
Enugu,Enugu_LGA3,2018,12,15.93814267,27.18881688,0.345333336,harmattan,0,65.75567631,48.94438707,2556.724628
Benue,Benue_LGA2,2023,7,430.1347387,23.89692108,0.775283481,rainy,0,52.26153533,65.47269644,26104.98622
Ebonyi,Ebonyi_LGA2,2018,12,23.84105334,22.80341258,0.29558429,harmattan,0,67.28442881,62.21731098,2191.72034
Kaduna,Kaduna_LGA1,2020,5,308.1295456,29.6648949,0.676739151,rainy,0,55.52864324,43.90402139,12968.98466
Edo,Edo_LGA2,2020,10,308.2077612,28.94025412,0.776235402,rainy,0,86.39633928,57.30580569,13351.61836
Anambra,Anambra_LGA1,2021,5,330.479136,30.9229033,0.757736634,rainy,0,47.80442195,60.7494272,13941.37597
Jigawa,Jigawa_LGA1,2018,2,46.19033866,22.60113499,0.31379183,harmattan,0,64.50039921,42.3428974,2361.074969
Bauchi,Bauchi_LGA2,2020,8,385.7100834,27.32038609,0.737400159,rainy,1,24.17727344,31.9095852,662.8084104
Anambra,Anambra_LGA1,2023,10,273.391605,29.14302944,0.596626323,rainy,0,53.55035057,49.72546166,12167.69165
Kaduna,Kaduna_LGA1,2018,4,378.17991,27.07300417,0.649782726,rainy,1,59.90436141,53.02021124,8542.626191
Cross River,Cross River_LGA1,2018,5,376.139988,28.04439729,0.572491664,rainy,0,81.73882608,27.74335948,27633.79107
Bayelsa,Bayelsa_LGA2,2019,8,237.854098,29.04544585,0.622583507,rainy,0,60.68537493,59.34544137,7635.99749
Imo,Imo_LGA3,2019,10,381.7026443,27.5322413,0.708890132,rainy,0,54.28938209,66.57661474,9746.892557
Edo,Edo_LGA1,2019,11,44.1248083,29.62196302,0.336467818,dry,0,48.85366533,59.01652805,1658.105734
Imo,Imo_LGA2,2020,2,35.56530312,25.64024483,0.338786698,harmattan,0,48.41070272,61.59740686,1973.04787
Akwa Ibom,Akwa Ibom_LGA2,2020,11,34.6557596,28.42023091,0.367045797,dry,0,76.01805658,44.54473463,2433.59597
Jigawa,Jigawa_LGA1,2024,11,37.99731023,28.04444611,0.461674369,dry,1,60.61361896,55.78362963,1318.820735
Ebonyi,Ebonyi_LGA2,2025,11,65.4037507,27.07975905,0.316950171,dry,1,68.62551809,46.67406144,1511.537566
Akwa Ibom,Akwa Ibom_LGA2,2024,2,33.14787903,27.26150371,0.326832389,harmattan,1,34.36399758,61.29668955,250.8904688
Ekiti,Ekiti_LGA2,2021,7,341.8917404,25.5986584,0.77732796,rainy,0,67.43468815,68.06672232,24071.88827
Benue,Benue_LGA3,2019,8,451.1740575,27.37090664,0.734926769,rainy,0,63.12408876,70.21872403,25173.43775
Imo,Imo_LGA1,2024,9,363.9073421,26.3526569,0.814283295,rainy,0,68.51840121,40.42677235,21881.80932
Delta,Delta_LGA3,2024,7,416.0585379,28.78606667,0.73494693,rainy,0,95.0,72.2655226,70284.41121
Enugu,Enugu_LGA3,2023,1,26.63818953,24.7136976,0.316501562,harmattan,0,86.00139643,60.99053428,3295.34484
Adamawa,Adamawa_LGA3,2020,10,309.7786699,27.55613542,0.801600602,rainy,1,91.94507109,51.81025021,8669.376909
Abia,Abia_LGA1,2024,10,238.3992517,26.89738171,0.696695966,rainy,0,60.25315419,51.48639365,8988.448409
Kaduna,Kaduna_LGA1,2024,9,399.7738557,29.09670732,0.616838873,rainy,0,49.75658021,43.17510787,9528.878595
Bauchi,Bauchi_LGA2,2023,1,42.8404828,27.18126184,0.299057914,harmattan,0,71.24113259,61.32572181,3216.17652
Jigawa,Jigawa_LGA1,2018,7,273.3891061,28.04498435,0.618903419,rainy,1,49.14005499,69.3934689,6163.225971
Anambra,Anambra_LGA1,2022,3,71.64836869,29.60175493,0.366312218,dry,1,49.57071352,28.93360588,493.4868035
Edo,Edo_LGA3,2025,9,225.2579764,27.58328116,0.615327606,rainy,0,54.26098267,72.70734367,6303.181497
Ekiti,Ekiti_LGA3,2021,12,13.8154717,25.84866856,0.382187265,harmattan,0,62.76223347,61.14733462,2336.59177
Jigawa,Jigawa_LGA3,2018,5,359.0034643,29.3457065,0.658368195,rainy,0,72.40624962,50.37686609,26518.06214
Ebonyi,Ebonyi_LGA3,2025,1,25.19956889,25.98929811,0.380877609,harmattan,0,46.57543778,68.17221377,774.4224126
Borno,Borno_LGA2,2025,3,44.07929181,30.07892418,0.225760521,dry,0,66.62385579,36.1544611,2637.856072
Gombe,Gombe_LGA3,2018,9,276.5256837,29.58437412,0.541300815,rainy,0,53.42043399,38.40897235,6147.971506
Akwa Ibom,Akwa Ibom_LGA3,2018,7,350.5101282,27.58529812,0.821884488,rainy,0,41.41724878,41.69233884,4948.143975
Adamawa,Adamawa_LGA1,2021,6,309.6527773,25.11098297,0.799932564,rainy,1,62.42488574,57.31755614,6195.044481
Borno,Borno_LGA1,2021,3,107.5740079,28.29340331,0.430879351,dry,0,69.41603892,69.99610062,8533.417226
Benue,Benue_LGA3,2024,10,413.1940127,27.40299835,0.718590945,rainy,0,64.20298492,52.11012761,13167.03318
Anambra,Anambra_LGA1,2024,8,232.2509136,28.98111439,0.603419863,rainy,0,66.42701171,49.01926321,12820.67973
Akwa Ibom,Akwa Ibom_LGA3,2022,7,248.8594988,30.44708844,0.680997158,rainy,1,50.07822428,73.22549589,6728.926999
Imo,Imo_LGA3,2019,4,414.4387239,27.62726402,0.852184344,rainy,0,62.14221921,49.23116796,15263.87717
Anambra,Anambra_LGA1,2021,10,328.4133177,27.76688411,0.644227368,rainy,0,38.04533642,73.4431823,4542.963054
Cross River,Cross River_LGA3,2019,9,527.7536892,27.74078743,0.809574287,rainy,0,53.91706721,63.51931077,30684.32822
Abia,Abia_LGA2,2025,2,27.00116352,23.14414766,0.37380707,harmattan,0,85.03446245,24.09183214,810.3218086
Abia,Abia_LGA2,2023,9,230.9030493,26.03587709,0.727603221,rainy,0,58.31689344,16.39146488,2814.532385
Bayelsa,Bayelsa_LGA1,2024,12,27.67375453,25.9246213,0.293205277,harmattan,0,67.80087343,55.34560604,5232.236009
Adamawa,Adamawa_LGA2,2023,8,250.1368154,25.14315642,0.762392275,rainy,1,79.80820912,83.99616286,8061.131315
Cross River,Cross River_LGA3,2021,7,318.9974663,28.55023987,0.558229922,rainy,0,74.46591202,48.98527562,18764.78682
Gombe,Gombe_LGA2,2018,10,374.0869823,29.38306366,0.76311642,rainy,0,76.81903668,67.23415228,35938.05607
Jigawa,Jigawa_LGA2,2023,12,26.86853072,25.14395991,0.327557725,harmattan,0,58.37317637,41.13108082,2059.848016
Bauchi,Bauchi_LGA2,2023,4,320.2863787,30.56072403,0.704989822,rainy,1,44.81608322,74.44742459,3838.08442
Ebonyi,Ebonyi_LGA3,2024,6,216.81314,25.72795422,0.674347081,rainy,0,40.30952906,74.5457602,5151.769266
Anambra,Anambra_LGA3,2022,8,289.6207437,30.47431189,0.664773088,rainy,0,51.32245244,40.27359095,6488.882864
Imo,Imo_LGA3,2020,12,22.11514188,26.81362792,0.268455711,harmattan,1,74.21900973,45.81090207,4585.994787
Gombe,Gombe_LGA1,2022,6,222.0747892,30.31737199,0.586528925,rainy,1,57.86542123,62.42107117,8183.164269
Ekiti,Ekiti_LGA1,2020,10,306.9714543,26.36387225,0.605452472,rainy,0,42.7437557,43.89619801,2711.385486
Bauchi,Bauchi_LGA2,2021,4,350.4470971,26.34658119,0.822010177,rainy,0,58.93615716,74.3261662,10442.31994
Gombe,Gombe_LGA2,2022,2,38.41215157,28.475194,0.329876916,harmattan,0,56.18667141,36.19758327,1668.209476
Jigawa,Jigawa_LGA1,2021,2,42.59026161,25.60888514,0.39531857,harmattan,1,57.40393169,75.53415967,2704.338821
Ekiti,Ekiti_LGA3,2020,9,311.6822024,29.36143629,0.775529563,rainy,0,39.70114936,43.12925388,4499.960468
Imo,Imo_LGA2,2025,12,43.64430507,24.67280963,0.37210108,harmattan,1,52.21562343,55.96677974,650.2287753
Gombe,Gombe_LGA2,2021,5,248.4533056,30.65007125,0.616335634,rainy,1,65.31306944,54.77633192,7520.766397
Edo,Edo_LGA2,2021,1,27.25831463,26.30186835,0.35542777,harmattan,0,50.85630621,19.42071698,422.2211468
Edo,Edo_LGA2,2021,11,29.635084,28.6073016,0.330386014,dry,0,44.99275902,62.38888932,1505.003304
Imo,Imo_LGA3,2021,9,419.6104533,25.60126422,0.711908365,rainy,0,69.32001092,40.29049566,18187.0258
Ebonyi,Ebonyi_LGA3,2022,6,220.6791602,25.32417027,0.729221692,rainy,0,32.96239926,53.46199815,1669.653575
Adamawa,Adamawa_LGA1,2021,4,217.4265231,28.32745335,0.643837436,rainy,0,70.91282162,42.95281887,8967.826862
Benue,Benue_LGA1,2023,3,43.24833786,28.02118657,0.33200148,dry,0,45.35342241,56.05869138,3697.813728
Cross River,Cross River_LGA2,2025,7,474.2906111,28.4377362,0.758293939,rainy,0,56.35763709,28.56492733,11161.02934
Benue,Benue_LGA3,2025,3,60.11361766,27.3044907,0.376146962,dry,0,85.3720887,46.3757284,8200.205847
Benue,Benue_LGA3,2025,4,413.2750548,29.79128986,0.704982434,rainy,0,57.24526671,73.80090852,32200.97534
Benue,Benue_LGA2,2020,11,38.13456249,29.97016304,0.331922941,dry,0,59.0034248,48.44440705,3858.215487
Jigawa,Jigawa_LGA1,2024,6,311.9858299,28.58180583,0.632897885,rainy,1,66.4667401,80.22635936,32616.73359
Adamawa,Adamawa_LGA1,2020,1,24.26486059,25.65270143,0.332402656,harmattan,1,77.8491133,38.20039199,751.1745749
Akwa Ibom,Akwa Ibom_LGA3,2023,5,188.6716083,28.12715251,0.600223959,rainy,0,68.83610064,45.51447572,7473.747833
Ebonyi,Ebonyi_LGA3,2018,8,144.9289793,27.54347644,0.599905213,rainy,0,33.41442883,42.86495792,936.486024
Jigawa,Jigawa_LGA2,2019,2,27.91740268,28.17270372,0.372552587,harmattan,0,47.87395429,53.17894834,975.0877394
Ekiti,Ekiti_LGA1,2018,7,174.8013519,27.9317354,0.490319044,rainy,0,62.89458872,42.38608903,6997.486871
Bauchi,Bauchi_LGA1,2022,2,31.24493357,30.1955286,0.313018822,harmattan,0,90.46086053,68.26318697,7183.362729
Imo,Imo_LGA1,2023,12,27.24284704,24.30178681,0.239904754,harmattan,1,60.68475901,39.26715816,797.4664342
Ekiti,Ekiti_LGA1,2025,8,193.6696557,27.5313984,0.569621765,rainy,0,50.52356456,41.34540233,6643.615036
Kaduna,Kaduna_LGA1,2020,3,119.2995763,30.32391794,0.369127025,dry,0,46.23924038,48.78062975,2995.87886
Borno,Borno_LGA2,2019,11,94.45198641,27.27758381,0.421270754,dry,0,64.04498957,62.97970868,6709.846408
Edo,Edo_LGA3,2025,8,261.2401694,28.18287568,0.650443808,rainy,0,29.22960152,63.99211296,2889.482941
Borno,Borno_LGA3,2018,2,33.35980801,25.28251039,0.378326711,harmattan,0,59.65716514,50.6286283,5253.098507
Benue,Benue_LGA2,2024,6,381.4910318,26.15578489,0.685421179,rainy,0,90.46971015,49.51300206,16445.57509
Bayelsa,Bayelsa_LGA1,2021,6,261.05652,27.20678831,0.62194247,rainy,0,44.02206305,70.66425656,11312.82054
Akwa Ibom,Akwa Ibom_LGA3,2018,10,306.2033203,29.6443246,0.759755851,rainy,1,49.06767662,63.95355818,4401.35691
Akwa Ibom,Akwa Ibom_LGA3,2020,8,310.0912059,28.17632228,0.721819201,rainy,1,56.43397911,48.68405568,4740.269922
Ekiti,Ekiti_LGA3,2023,7,359.5275246,28.66185126,0.742759,rainy,0,69.87542419,74.43712734,22811.22154
Enugu,Enugu_LGA3,2018,7,374.3761894,25.92549218,0.777858671,rainy,1,73.74880841,65.46360828,15503.67184
Abia,Abia_LGA1,2022,7,182.0242823,28.35733204,0.57295445,rainy,0,46.03672606,75.13922285,2615.735629
Ebonyi,Ebonyi_LGA1,2025,9,164.3762449,27.23711588,0.642983287,rainy,0,71.22139772,44.48656909,5688.64044
